ID,BirthDate,Name,From,To,ID_From,ID_To,Date,Prix,Nature
210315,"Oct 17, 1994",Raúl De Tomás Gómez,Rayo Vallecano,Real Madrid,/team/480/rayo-vallecano/,/team/243/real-madrid/,"Jul 1, 2018",n/a,transfert
210315,"Oct 17, 1994",Raúl De Tomás Gómez,Real Madrid,Rayo Vallecano,/team/243/real-madrid/,/team/480/rayo-vallecano/,"Sep 1, 2017",loan,loan
210315,"Oct 17, 1994",Raúl De Tomás Gómez,Real Madrid,Real Valladolid,/team/243/real-madrid/,/team/462/real-valladolid/,"Sep 1, 2016",loan,loan
172522,"May 31, 1989",Daniel Wass,Benfica,Evian TG,/team/234/benfica/,/team/111271/evian-tg/,"Jul 22, 2011",loan,loan
172522,"May 31, 1989",Daniel Wass,Brøndby,Benfica,/team/269/brondby/,/team/234/benfica/,"Jul 1, 2011",free,transfert
177413,"Jan 12, 1989",Axel Witsel,Benfica,Zenit,/team/234/benfica/,/team/100769/zenit/,"Sep 3, 2012",€ 40M,transfert
177413,"Jan 12, 1989",Axel Witsel,Standard Liège,Benfica,/team/232/standard-liege/,/team/234/benfica/,"Jul 13, 2011",€ 7.5M,transfert
210315,"Oct 17, 1994",Raúl De Tomás Gómez,Real Madrid,Córdoba,/team/243/real-madrid/,/team/1867/cordoba/,"Aug 31, 2015",loan,loan
172522,"May 31, 1989",Daniel Wass,Brøndby,Fredrikstad,/team/269/brondby/,/team/2041/fredrikstad/,"Aug 20, 2009",loan,loan
197225,"Mar 21, 1989",Nicolás Lodeiro,Boca Juniors,Seattle Sounders,/team/1877/boca-juniors/,/team/111144/seattle-sounders/,"Jul 26, 2016",€ 5.5M,transfert
197225,"Mar 21, 1989",Nicolás Lodeiro,Corinthians,Boca Juniors,/team/1041/corinthians/,/team/1877/boca-juniors/,"Feb 3, 2015",€ 2.5M,transfert
197225,"Mar 21, 1989",Nicolás Lodeiro,Botafogo,Corinthians,/team/517/botafogo/,/team/1041/corinthians/,"Jul 1, 2014",n/a,transfert
186682,"Jun 25, 1988",Ángel Montoro Sánchez,Granada,Real Oviedo,/team/110832/granada/,/team/110827/real-oviedo/,"Aug 2, 2022",free,transfert
197225,"Mar 21, 1989",Nicolás Lodeiro,Ajax,Botafogo,/team/245/ajax/,/team/517/botafogo/,"Jul 19, 2012",free,transfert
197225,"Mar 21, 1989",Nicolás Lodeiro,Nacional,Ajax,/team/111325/nacional/,/team/245/ajax/,"Jan 20, 2010",€ 4M,transfert
186682,"Jun 25, 1988",Ángel Montoro Sánchez,Las Palmas,Granada,/team/472/las-palmas/,/team/110832/granada/,"Jul 15, 2017",free,transfert
186682,"Jun 25, 1988",Ángel Montoro Sánchez,Almería,Las Palmas,/team/1861/almeria/,/team/472/las-palmas/,"Jan 26, 2016",free,transfert
186682,"Jun 25, 1988",Ángel Montoro Sánchez,Recreativo Huelva,Almería,/team/571/recreativo-huelva/,/team/1861/almeria/,"Jul 1, 2015",free,transfert
241464,"Jan 16, 1997",Pau Francisco Torres,Málaga,Villarreal,/team/573/malaga/,/team/483/villarreal/,"Jul 1, 2019",n/a,transfert
236401,"Nov 14, 1997",Noussair Mazraoui,Ajax,FC Bayern München,/team/245/ajax/,/team/21/fc-bayern-munchen/,"Jul 1, 2022",free,transfert
186682,"Jun 25, 1988",Ángel Montoro Sánchez,Valencia,Recreativo Huelva,/team/461/valencia/,/team/571/recreativo-huelva/,"Jul 1, 2012",n/a,transfert
186682,"Jun 25, 1988",Ángel Montoro Sánchez,Valencia,Real Unión,/team/461/valencia/,/team/100882/real-union/,"Aug 6, 2009",loan,loan
236401,"Nov 14, 1997",Noussair Mazraoui, Jong Ajax,Ajax,,/team/245/ajax/,"Jul 1, 2017",n/a,transfert
178224,"Jun 1, 1988",Javier Hernández,Sevilla,LA Galaxy,/team/481/sevilla/,/team/697/la-galaxy/,"Feb 12, 2020",€ 8.5M,transfert
182212,"Apr 14, 1988",Anthony Modeste,FC Köln,Borussia Dortmund,/team/31/fc-koln/,/team/22/borussia-dortmund/,"Aug 8, 2022",n/a,transfert
186682,"Jun 25, 1988",Ángel Montoro Sánchez,Valencia,Real Murcia,/team/461/valencia/,/team/1855/real-murcia/,"Aug 1, 2008",loan,loan
196432,"Feb 22, 1986",Enzo Pérez,Valencia,River Plate,/team/461/valencia/,/team/1876/river-plate/,"Jul 1, 2017",€ 3.5M,transfert
178224,"Jun 1, 1988",Javier Hernández,West Ham United,Sevilla,/team/19/west-ham-united/,/team/481/sevilla/,"Sep 2, 2019",€ 7.8M,transfert
178224,"Jun 1, 1988",Javier Hernández,Bayer 04 Leverkusen,West Ham United,/team/32/bayer-04-leverkusen/,/team/19/west-ham-united/,"Jul 24, 2017",€ 17.8M,transfert
182212,"Apr 14, 1988",Anthony Modeste,Saint-Étienne,FC Köln,/team/1819/saint-etienne/,/team/31/fc-koln/,"Jul 1, 2021",n/a,transfert
182212,"Apr 14, 1988",Anthony Modeste,FC Köln,Saint-Étienne,/team/31/fc-koln/,/team/1819/saint-etienne/,"Feb 1, 2021",loan,loan
214766,"Nov 3, 1988",Carlos Izquierdoz,Boca Juniors,Sporting Gijón,/team/1877/boca-juniors/,/team/459/sporting-gijon/,"Aug 1, 2022", n/a,transfert
196432,"Feb 22, 1986",Enzo Pérez,Benfica,Valencia,/team/234/benfica/,/team/461/valencia/,"Jan 1, 2015",€ 25M,transfert
196432,"Feb 22, 1986",Enzo Pérez,Benfica,Estudiantes,/team/234/benfica/,/team/101083/estudiantes/,"Feb 9, 2012",loan,loan
178224,"Jun 1, 1988",Javier Hernández,Manchester United,Bayer 04 Leverkusen,/team/11/manchester-united/,/team/32/bayer-04-leverkusen/,"Aug 31, 2015",€ 12.4M,transfert
178224,"Jun 1, 1988",Javier Hernández,Real Madrid,Manchester United,/team/243/real-madrid/,/team/11/manchester-united/,"Jul 1, 2015",n/a,transfert
182212,"Apr 14, 1988",Anthony Modeste,Tianjin Quanjian,FC Köln,/team/112983/tianjin-quanjian/,/team/31/fc-koln/,"Nov 17, 2018",free,transfert
182212,"Apr 14, 1988",Anthony Modeste,FC Köln,Tianjin Quanjian,/team/31/fc-koln/,/team/112983/tianjin-quanjian/,"Jul 12, 2017",loan,loan
182212,"Apr 14, 1988",Anthony Modeste,TSG Hoffenheim,FC Köln,/team/10029/tsg-hoffenheim/,/team/31/fc-koln/,"Jul 1, 2015",€ 4.5M,transfert
214766,"Nov 3, 1988",Carlos Izquierdoz,Santos Laguna,Boca Juniors,/team/110144/santos-laguna/,/team/1877/boca-juniors/,"Jul 5, 2018",€ 6.4M,transfert
214766,"Nov 3, 1988",Carlos Izquierdoz,Lanús,Santos Laguna,/team/110395/lanus/,/team/110144/santos-laguna/,"Jul 1, 2014",€ 2.6M,transfert
214766,"Nov 3, 1988",Carlos Izquierdoz, Atlanta,Lanús,,/team/110395/lanus/,"Jun 15, 2010",n/a,transfert
196432,"Feb 22, 1986",Enzo Pérez,Estudiantes,Benfica,/team/101083/estudiantes/,/team/234/benfica/,"Jul 1, 2011",€ 2.4M,transfert
178224,"Jun 1, 1988",Javier Hernández,Manchester United,Real Madrid,/team/11/manchester-united/,/team/243/real-madrid/,"Sep 1, 2014",loan,loan
182212,"Apr 14, 1988",Anthony Modeste,Bordeaux,TSG Hoffenheim,/team/59/bordeaux/,/team/10029/tsg-hoffenheim/,"Jul 9, 2013",€ 3M,transfert
182212,"Apr 14, 1988",Anthony Modeste,Bordeaux,Blackburn Rovers,/team/59/bordeaux/,/team/3/blackburn-rovers/,"Jan 20, 2012",loan,loan
204399,"Jul 25, 1987",Eran Zahavi,PSV, Maccabi Tel Aviv,/team/247/psv/,,"Jul 1, 2022",free,transfert
178224,"Jun 1, 1988",Javier Hernández,Guadalajara,Manchester United,/team/1880/guadalajara/,/team/11/manchester-united/,"Jul 1, 2010",€ 7.5M,transfert
182212,"Apr 14, 1988",Anthony Modeste,Nice,Angers SCO,/team/72/nice/,/team/1530/angers-sco/,"Aug 1, 2009",loan,loan
192906,"Jan 1, 1985",Luis Miguel Rodríguez,Gimnasia La Plata,Colón,/team/101084/gimnasia-la-plata/,/team/110406/colon/,"Jan 10, 2022",free,transfert
240938,"May 13, 1991",Junior Messias,Crotone,Milan,/team/110734/crotone/,/team/47/milan/,"Jul 7, 2022",n/a,transfert
204399,"Jul 25, 1987",Eran Zahavi,Guangzhou R&F,PSV,/team/112429/guangzhou-rf/,/team/247/psv/,"Sep 20, 2020",free,transfert
204399,"Jul 25, 1987",Eran Zahavi, Maccabi Tel Aviv,Guangzhou R&F,,/team/112429/guangzhou-rf/,"Jul 1, 2016",€ 6.3M,transfert
192906,"Jan 1, 1985",Luis Miguel Rodríguez,Colón,Gimnasia La Plata,/team/110406/colon/,/team/101084/gimnasia-la-plata/,"Jul 5, 2021",free,transfert
192906,"Jan 1, 1985",Luis Miguel Rodríguez,Colón,Gimnasia La Plata,/team/110406/colon/,/team/101084/gimnasia-la-plata/,"Jun 28, 2021",free,transfert
192906,"Jan 1, 1985",Luis Miguel Rodríguez,Atlético Tucumán,Colón,/team/111708/atletico-tucuman/,/team/110406/colon/,"Jan 21, 2019",€ 350K,transfert
192906,"Jan 1, 1985",Luis Miguel Rodríguez,Newell's Old Boys,Atlético Tucumán,/team/110396/newells-old-boys/,/team/111708/atletico-tucuman/,"Mar 10, 2011",free,transfert
240938,"May 13, 1991",Junior Messias,Milan,Crotone,/team/47/milan/,/team/110734/crotone/,"Jul 1, 2022",n/a,transfert
240938,"May 13, 1991",Junior Messias,Crotone,Milan,/team/110734/crotone/,/team/47/milan/,"Aug 31, 2021",loan,loan
240938,"May 13, 1991",Junior Messias, Gozzano,Crotone,,/team/110734/crotone/,"Jul 1, 2019",n/a,transfert
204399,"Jul 25, 1987",Eran Zahavi,Palermo, Maccabi Tel Aviv,/team/1843/palermo/,,"Jan 23, 2013",€ 250K,transfert
204399,"Jul 25, 1987",Eran Zahavi, Hapoel Tel Aviv,Palermo,,/team/1843/palermo/,"Jul 1, 2011",€ 1.7M,transfert
190243,"Sep 18, 1987",Marwin Hitz,Borussia Dortmund,Basel,/team/22/borussia-dortmund/,/team/896/basel/,"Jul 1, 2022",free,transfert
251573,"Apr 8, 1998",Renan Augusto Lodi dos Santos,Nottingham Forest,Atlético Madrid,/team/14/nottingham-forest/,/team/240/atletico-madrid/,"Jul 1, 2023",n/a,transfert
192906,"Jan 1, 1985",Luis Miguel Rodríguez,Atlético Tucumán,Newell's Old Boys,/team/111708/atletico-tucuman/,/team/110396/newells-old-boys/,"Jul 1, 2010",free,transfert
190243,"Sep 18, 1987",Marwin Hitz,FC Augsburg,Borussia Dortmund,/team/100409/fc-augsburg/,/team/22/borussia-dortmund/,"Jul 1, 2018",free,transfert
190243,"Sep 18, 1987",Marwin Hitz,VfL Wolfsburg,FC Augsburg,/team/175/vfl-wolfsburg/,/team/100409/fc-augsburg/,"Jul 1, 2013",free,transfert
